WEATHER CENTER LOCATION,LATITUDE,LONGITUDE,DATE,SNWD,TMAX,TMIN
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/12/2017,0,83,60
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/13/2017,0,79,53
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/14/2017,0,64,49
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/15/2017,0,78,50
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/16/2017,0,69,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/17/2017,0,85,60
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/18/2017,0,84,59
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/19/2017,0,76,60
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/20/2017,0,85,63
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/21/2017,0,86,60
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/22/2017,0,84,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/23/2017,0,77,47
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/24/2017,0,73,50
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/25/2017,0,71,51
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/26/2017,0,77,53
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/27/2017,0,84,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/28/2017,0,71,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/29/2017,0,77,51
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/30/2017,0,76,52
"TOPSFIELD 2, ME US",45.4353,-67.7213,7/31/2017,0,78,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/1/2017,0,86,62
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/2/2017,0,83,58
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/3/2017,0,89,59
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/4/2017,0,85,57
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/5/2017,0,86,59
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/6/2017,0,80,60
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/7/2017,0,76,51
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/8/2017,0,77,53
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/9/2017,0,70,50
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/10/2017,0,83,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/11/2017,0,79,58
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/12/2017,0,82,57
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/13/2017,0,66,57
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/14/2017,0,82,58
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/15/2017,0,84,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/16/2017,0,84,57
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/17/2017,0,79,51
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/18/2017,0,77,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/19/2017,0,69,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/20/2017,0,65,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/21/2017,0,79,60
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/22/2017,0,84,62
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/23/2017,0,87,65
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/24/2017,0,81,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/25/2017,0,78,50
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/26/2017,0,75,48
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/27/2017,0,71,49
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/28/2017,0,74,51
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/29/2017,0,80,50
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/30/2017,0,82,51
"TOPSFIELD 2, ME US",45.4353,-67.7213,8/31/2017,0,69,50
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/1/2017,0,77,45
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/2/2017,0,64,46
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/3/2017,0,71,48
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/4/2017,0,69,50
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/5/2017,0,70,53
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/6/2017,0,77,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/7/2017,0,67,61
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/8/2017,0,69,52
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/9/2017,0,73,52
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/10/2017,0,70,47
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/11/2017,0,69,49
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/12/2017,0,73,51
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/13/2017,0,77,54
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/14/2017,0,80,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/15/2017,0,82,57
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/16/2017,0,78,57
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/17/2017,0,80,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/18/2017,0,77,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/19/2017,0,67,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/20/2017,0,66,58
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/21/2017,0,77,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/22/2017,0,72,47
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/23/2017,0,74,48
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/24/2017,0,83,54
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/25/2017,0,86,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/26/2017,0,85,61
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/27/2017,0,87,57
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/28/2017,0,79,58
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/29/2017,0,71,40
"TOPSFIELD 2, ME US",45.4353,-67.7213,9/30/2017,0,58,37
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/1/2017,0,55,37
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/2/2017,0,65,39
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/3/2017,0,59,35
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/4/2017,0,63,37
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/5/2017,0,76,46
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/6/2017,0,70,49
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/7/2017,0,66,43
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/8/2017,0,67,44
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/9/2017,0,66,56
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/10/2017,0,67,57
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/11/2017,0,71,44
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/12/2017,0,57,34
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/13/2017,0,57,35
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/14/2017,0,61,35
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/15/2017,0,67,52
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/16/2017,0,66,53
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/17/2017,0,57,29
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/18/2017,0,51,30
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/19/2017,0,64,39
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/20/2017,0,71,40
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/21/2017,0,64,38
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/22/2017,0,59,38
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/23/2017,0,61,38
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/24/2017,0,65,45
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/25/2017,0,69,55
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/26/2017,0,63,60
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/27/2017,0,64,45
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/28/2017,0,56,36
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/29/2017,0,58,37
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/30/2017,0,61,51
"TOPSFIELD 2, ME US",45.4353,-67.7213,10/31/2017,0,62,39
