DATE,STORE LOCATION,STORE TYPE,SALES,CLOSEST WEATHER CENTER LOCATION,
3/15/2017,1001,1,1551.01,"ANDOVER 2, ME US",
3/16/2017,1001,1,1529.01,"ANDOVER 2, ME US",
3/17/2017,1001,1,1535.71,"ANDOVER 2, ME US",
3/18/2017,1001,1,1659.73,"ANDOVER 2, ME US",
3/19/2017,1001,1,1612.72,"ANDOVER 2, ME US",
3/20/2017,1001,1,1603.47,"ANDOVER 2, ME US",
3/21/2017,1001,1,1527.11,"ANDOVER 2, ME US",
3/22/2017,1001,1,1436.81,"ANDOVER 2, ME US",
3/23/2017,1001,1,1614.27,"ANDOVER 2, ME US",
3/24/2017,1001,1,1610.15,"ANDOVER 2, ME US",
3/25/2017,1001,1,1537.77,"ANDOVER 2, ME US",
3/26/2017,1001,1,1577.5,"ANDOVER 2, ME US",
3/27/2017,1001,1,1552.56,"ANDOVER 2, ME US",
3/28/2017,1001,1,1398.62,"ANDOVER 2, ME US",
3/29/2017,1001,1,1439.18,"ANDOVER 2, ME US",
3/30/2017,1001,1,1396.36,"ANDOVER 2, ME US",
3/31/2017,1001,1,1475.59,"ANDOVER 2, ME US",
4/1/2017,1001,1,1455.87,"ANDOVER 2, ME US",
4/2/2017,1001,1,1407.35,"ANDOVER 2, ME US",
4/3/2017,1001,1,1433.36,"ANDOVER 2, ME US",
4/4/2017,1001,1,1392.12,"ANDOVER 2, ME US",
4/5/2017,1001,1,1417.2,"ANDOVER 2, ME US",
4/6/2017,1001,1,1415.78,"ANDOVER 2, ME US",
4/7/2017,1001,1,1362.95,"ANDOVER 2, ME US",
4/8/2017,1001,1,1391.8,"ANDOVER 2, ME US",
4/9/2017,1001,1,1408.4,"ANDOVER 2, ME US",
4/10/2017,1001,1,1386.29,"ANDOVER 2, ME US",
4/11/2017,1001,1,1372.27,"ANDOVER 2, ME US",
4/12/2017,1001,1,1378.87,"ANDOVER 2, ME US",
4/13/2017,1001,1,1357.56,"ANDOVER 2, ME US",
4/14/2017,1001,1,1450.71,"ANDOVER 2, ME US",
4/15/2017,1001,1,1189.07,"ANDOVER 2, ME US",
4/16/2017,1001,1,1219.61,"ANDOVER 2, ME US",
4/17/2017,1001,1,1097.2,"ANDOVER 2, ME US",
4/18/2017,1001,1,1142.7,"ANDOVER 2, ME US",
4/19/2017,1001,1,1151.24,"ANDOVER 2, ME US",
4/20/2017,1001,1,1166.13,"ANDOVER 2, ME US",
4/21/2017,1001,1,1096.12,"ANDOVER 2, ME US",
4/22/2017,1001,1,1159.13,"ANDOVER 2, ME US",
4/23/2017,1001,1,1129.56,"ANDOVER 2, ME US",
4/24/2017,1001,1,1119.19,"ANDOVER 2, ME US",
4/25/2017,1001,1,1170.81,"ANDOVER 2, ME US",
4/26/2017,1001,1,1129.31,"ANDOVER 2, ME US",
4/27/2017,1001,1,1098.42,"ANDOVER 2, ME US",
4/28/2017,1001,1,1032.42,"ANDOVER 2, ME US",
4/29/2017,1001,1,1058.03,"ANDOVER 2, ME US",
4/30/2017,1001,1,1133.47,"ANDOVER 2, ME US",
5/1/2017,1001,1,1126.21,"ANDOVER 2, ME US",
5/2/2017,1001,1,1140.86,"ANDOVER 2, ME US",
5/3/2017,1001,1,1133.7,"ANDOVER 2, ME US",
5/4/2017,1001,1,1126.03,"ANDOVER 2, ME US",
5/5/2017,1001,1,1104.48,"ANDOVER 2, ME US",
5/6/2017,1001,1,1088.36,"ANDOVER 2, ME US",
5/7/2017,1001,1,1061.12,"ANDOVER 2, ME US",
5/8/2017,1001,1,1072.7,"ANDOVER 2, ME US",
5/9/2017,1001,1,1182.8,"ANDOVER 2, ME US",
5/10/2017,1001,1,1197.14,"ANDOVER 2, ME US",
5/11/2017,1001,1,1194.16,"ANDOVER 2, ME US",
5/12/2017,1001,1,1084.45,"ANDOVER 2, ME US",
5/13/2017,1001,1,1137.32,"ANDOVER 2, ME US",
5/14/2017,1001,1,1112.25,"ANDOVER 2, ME US",
5/15/2017,1001,1,1087.41,"ANDOVER 2, ME US",
5/16/2017,1001,1,1088.15,"ANDOVER 2, ME US",
5/17/2017,1001,1,1072.62,"ANDOVER 2, ME US",
5/18/2017,1001,1,1052.6,"ANDOVER 2, ME US",
5/19/2017,1001,1,909.91,"ANDOVER 2, ME US",
5/20/2017,1001,1,1102.41,"ANDOVER 2, ME US",
5/21/2017,1001,1,1163.31,"ANDOVER 2, ME US",
5/22/2017,1001,1,1126.05,"ANDOVER 2, ME US",
5/23/2017,1001,1,1006.4,"ANDOVER 2, ME US",
5/24/2017,1001,1,1050.97,"ANDOVER 2, ME US",
5/25/2017,1001,1,1030.57,"ANDOVER 2, ME US",
5/26/2017,1001,1,1012.95,"ANDOVER 2, ME US",
5/27/2017,1001,1,1077.22,"ANDOVER 2, ME US",
5/28/2017,1001,1,1077.82,"ANDOVER 2, ME US",
5/29/2017,1001,1,0,"ANDOVER 2, ME US",
5/30/2017,1001,1,1039.35,"ANDOVER 2, ME US",
5/31/2017,1001,1,1050.39,"ANDOVER 2, ME US",
6/1/2017,1001,1,1048,"ANDOVER 2, ME US",
6/2/2017,1001,1,1077.89,"ANDOVER 2, ME US",
6/3/2017,1001,1,1058.11,"ANDOVER 2, ME US",
6/4/2017,1001,1,1064.82,"ANDOVER 2, ME US",
6/5/2017,1001,1,1017.94,"ANDOVER 2, ME US",
6/6/2017,1001,1,1020.26,"ANDOVER 2, ME US",
6/7/2017,1001,1,1070.27,"ANDOVER 2, ME US",
6/8/2017,1001,1,1037.14,"ANDOVER 2, ME US",
6/9/2017,1001,1,1054.05,"ANDOVER 2, ME US",
6/10/2017,1001,1,1015.67,"ANDOVER 2, ME US",
6/11/2017,1001,1,1016.23,"ANDOVER 2, ME US",
6/12/2017,1001,1,1018.63,"ANDOVER 2, ME US",
6/13/2017,1001,1,913.16,"ANDOVER 2, ME US",
6/14/2017,1001,1,1042.38,"ANDOVER 2, ME US",
6/15/2017,1001,1,1095.9,"ANDOVER 2, ME US",
6/16/2017,1001,1,1057.79,"ANDOVER 2, ME US",
6/17/2017,1001,1,996.15,"ANDOVER 2, ME US",
6/18/2017,1001,1,984.71,"ANDOVER 2, ME US",
6/19/2017,1001,1,930.65,"ANDOVER 2, ME US",
6/20/2017,1001,1,928.32,"ANDOVER 2, ME US",
6/21/2017,1001,1,936.8,"ANDOVER 2, ME US",
6/22/2017,1001,1,966.07,"ANDOVER 2, ME US",
6/23/2017,1001,1,1010,"ANDOVER 2, ME US",
6/24/2017,1001,1,996.74,"ANDOVER 2, ME US",
6/25/2017,1001,1,944.42,"ANDOVER 2, ME US",
6/26/2017,1001,1,1023.81,"ANDOVER 2, ME US",
6/27/2017,1001,1,1057.42,"ANDOVER 2, ME US",
6/28/2017,1001,1,1037.28,"ANDOVER 2, ME US",
6/29/2017,1001,1,1058.07,"ANDOVER 2, ME US",
6/30/2017,1001,1,1025.88,"ANDOVER 2, ME US",
7/1/2017,1001,1,0,"ANDOVER 2, ME US",
7/2/2017,1001,1,0,"ANDOVER 2, ME US",
7/3/2017,1001,1,0,"ANDOVER 2, ME US",
7/4/2017,1001,1,0,"ANDOVER 2, ME US",
7/5/2017,1001,1,0,"ANDOVER 2, ME US",
7/6/2017,1001,1,0,"ANDOVER 2, ME US",
7/7/2017,1001,1,0,"ANDOVER 2, ME US",
7/8/2017,1001,1,983.27,"ANDOVER 2, ME US",
7/9/2017,1001,1,992.7,"ANDOVER 2, ME US",
7/10/2017,1001,1,988.74,"ANDOVER 2, ME US",
7/11/2017,1001,1,922.4,"ANDOVER 2, ME US",
7/12/2017,1001,1,955.15,"ANDOVER 2, ME US",
7/13/2017,1001,1,977.14,"ANDOVER 2, ME US",
7/14/2017,1001,1,1061.62,"ANDOVER 2, ME US",
7/15/2017,1001,1,982.29,"ANDOVER 2, ME US",
7/16/2017,1001,1,954.26,"ANDOVER 2, ME US",
7/17/2017,1001,1,948.53,"ANDOVER 2, ME US",
7/18/2017,1001,1,902.16,"ANDOVER 2, ME US",
7/19/2017,1001,1,923.12,"ANDOVER 2, ME US",
7/20/2017,1001,1,901.86,"ANDOVER 2, ME US",
7/21/2017,1001,1,931.42,"ANDOVER 2, ME US",
7/22/2017,1001,1,963.23,"ANDOVER 2, ME US",
7/23/2017,1001,1,1009.5,"ANDOVER 2, ME US",
7/24/2017,1001,1,972.57,"ANDOVER 2, ME US",
7/25/2017,1001,1,975.44,"ANDOVER 2, ME US",
7/26/2017,1001,1,1004.53,"ANDOVER 2, ME US",
7/27/2017,1001,1,964.63,"ANDOVER 2, ME US",
7/28/2017,1001,1,956.14,"ANDOVER 2, ME US",
7/29/2017,1001,1,1078.72,"ANDOVER 2, ME US",
7/30/2017,1001,1,1029.13,"ANDOVER 2, ME US",
7/31/2017,1001,1,1009.63,"ANDOVER 2, ME US",
8/1/2017,1001,1,1000.24,"ANDOVER 2, ME US",
8/2/2017,1001,1,995.85,"ANDOVER 2, ME US",
8/3/2017,1001,1,987.17,"ANDOVER 2, ME US",
8/4/2017,1001,1,945.3,"ANDOVER 2, ME US",
8/5/2017,1001,1,952.32,"ANDOVER 2, ME US",
8/6/2017,1001,1,964.01,"ANDOVER 2, ME US",
8/7/2017,1001,1,1028.34,"ANDOVER 2, ME US",
8/8/2017,1001,1,1004.71,"ANDOVER 2, ME US",
8/9/2017,1001,1,1016.8,"ANDOVER 2, ME US",
8/10/2017,1001,1,1075.76,"ANDOVER 2, ME US",
8/11/2017,1001,1,1011.04,"ANDOVER 2, ME US",
8/12/2017,1001,1,949.04,"ANDOVER 2, ME US",
8/13/2017,1001,1,955.73,"ANDOVER 2, ME US",
8/14/2017,1001,1,1023.77,"ANDOVER 2, ME US",
8/15/2017,1001,1,1009.73,"ANDOVER 2, ME US",
8/16/2017,1001,1,1003.18,"ANDOVER 2, ME US",
8/17/2017,1001,1,1042.82,"ANDOVER 2, ME US",
8/18/2017,1001,1,1005.52,"ANDOVER 2, ME US",
8/19/2017,1001,1,963.88,"ANDOVER 2, ME US",
8/20/2017,1001,1,929.02,"ANDOVER 2, ME US",
8/21/2017,1001,1,978.77,"ANDOVER 2, ME US",
8/22/2017,1001,1,924.08,"ANDOVER 2, ME US",
8/23/2017,1001,1,952.28,"ANDOVER 2, ME US",
8/24/2017,1001,1,1045.8,"ANDOVER 2, ME US",
8/25/2017,1001,1,1041.12,"ANDOVER 2, ME US",
8/26/2017,1001,1,1091.57,"ANDOVER 2, ME US",
8/27/2017,1001,1,1070.87,"ANDOVER 2, ME US",
8/28/2017,1001,1,1075.8,"ANDOVER 2, ME US",
8/29/2017,1001,1,1087.77,"ANDOVER 2, ME US",
8/30/2017,1001,1,1056.45,"ANDOVER 2, ME US",
8/31/2017,1001,1,1071.92,"ANDOVER 2, ME US",
9/1/2017,1001,1,1100.31,"ANDOVER 2, ME US",
9/2/2017,1001,1,1077.26,"ANDOVER 2, ME US",
9/3/2017,1001,1,1035.84,"ANDOVER 2, ME US",
9/4/2017,1001,1,1024.79,"ANDOVER 2, ME US",
9/5/2017,1001,1,0,"ANDOVER 2, ME US",
9/6/2017,1001,1,966.34,"ANDOVER 2, ME US",
9/7/2017,1001,1,997.15,"ANDOVER 2, ME US",
9/8/2017,1001,1,1058.01,"ANDOVER 2, ME US",
9/9/2017,1001,1,1102.68,"ANDOVER 2, ME US",
9/10/2017,1001,1,973.92,"ANDOVER 2, ME US",
9/11/2017,1001,1,1021.38,"ANDOVER 2, ME US",
9/12/2017,1001,1,1033.02,"ANDOVER 2, ME US",
9/13/2017,1001,1,1010.05,"ANDOVER 2, ME US",
9/14/2017,1001,1,999.47,"ANDOVER 2, ME US",
9/15/2017,1001,1,1011.38,"ANDOVER 2, ME US",
9/16/2017,1001,1,982.71,"ANDOVER 2, ME US",
9/17/2017,1001,1,1034.18,"ANDOVER 2, ME US",
9/18/2017,1001,1,1004.34,"ANDOVER 2, ME US",
9/19/2017,1001,1,924.76,"ANDOVER 2, ME US",
9/20/2017,1001,1,894.84,"ANDOVER 2, ME US",
9/21/2017,1001,1,972.93,"ANDOVER 2, ME US",
9/22/2017,1001,1,1074.87,"ANDOVER 2, ME US",
9/23/2017,1001,1,1082.49,"ANDOVER 2, ME US",
9/24/2017,1001,1,1096.6,"ANDOVER 2, ME US",
9/25/2017,1001,1,950.32,"ANDOVER 2, ME US",
9/26/2017,1001,1,930.93,"ANDOVER 2, ME US",
9/27/2017,1001,1,945.33,"ANDOVER 2, ME US",
9/28/2017,1001,1,945.74,"ANDOVER 2, ME US",
9/29/2017,1001,1,1078.91,"ANDOVER 2, ME US",
9/30/2017,1001,1,1099.87,"ANDOVER 2, ME US",
10/1/2017,1001,1,1175.05,"ANDOVER 2, ME US",
10/2/2017,1001,1,1163.01,"ANDOVER 2, ME US",
10/3/2017,1001,1,1131.87,"ANDOVER 2, ME US",
10/4/2017,1001,1,1113.75,"ANDOVER 2, ME US",
10/5/2017,1001,1,1085.64,"ANDOVER 2, ME US",
10/6/2017,1001,1,1041.1,"ANDOVER 2, ME US",
10/7/2017,1001,1,1096.43,"ANDOVER 2, ME US",
10/8/2017,1001,1,1034.74,"ANDOVER 2, ME US",
10/9/2017,1001,1,1019.11,"ANDOVER 2, ME US",
10/10/2017,1001,1,1015.71,"ANDOVER 2, ME US",
10/11/2017,1001,1,958.83,"ANDOVER 2, ME US",
10/12/2017,1001,1,1164.03,"ANDOVER 2, ME US",
10/13/2017,1001,1,1171.74,"ANDOVER 2, ME US",
10/14/2017,1001,1,1205.7,"ANDOVER 2, ME US",
10/15/2017,1001,1,1041.79,"ANDOVER 2, ME US",
10/16/2017,1001,1,1072.31,"ANDOVER 2, ME US",
10/17/2017,1001,1,1160.06,"ANDOVER 2, ME US",
10/18/2017,1001,1,1181.84,"ANDOVER 2, ME US",
10/19/2017,1001,1,1172.99,"ANDOVER 2, ME US",
10/20/2017,1001,1,1163.74,"ANDOVER 2, ME US",
10/21/2017,1001,1,1068.71,"ANDOVER 2, ME US",
10/22/2017,1001,1,1037.51,"ANDOVER 2, ME US",
10/23/2017,1001,1,1031.31,"ANDOVER 2, ME US",
10/24/2017,1001,1,1044.47,"ANDOVER 2, ME US",
10/25/2017,1001,1,954.46,"ANDOVER 2, ME US",
10/26/2017,1001,1,947.78,"ANDOVER 2, ME US",
10/27/2017,1001,1,1083.86,"ANDOVER 2, ME US",
10/28/2017,1001,1,1147.97,"ANDOVER 2, ME US",
10/29/2017,1001,1,1182.77,"ANDOVER 2, ME US",
10/30/2017,1001,1,1017.06,"ANDOVER 2, ME US",
10/31/2017,1001,1,1073.89,"ANDOVER 2, ME US",
11/1/2017,1001,1,1157.44,"ANDOVER 2, ME US",
11/2/2017,1001,1,1116.88,"ANDOVER 2, ME US",
11/3/2017,1001,1,1069.09,"ANDOVER 2, ME US",
11/4/2017,1001,1,1114.44,"ANDOVER 2, ME US",
11/5/2017,1001,1,1141.39,"ANDOVER 2, ME US",
11/6/2017,1001,1,1089.88,"ANDOVER 2, ME US",
11/7/2017,1001,1,1134.71,"ANDOVER 2, ME US",
11/8/2017,1001,1,1203.98,"ANDOVER 2, ME US",
11/9/2017,1001,1,1284.31,"ANDOVER 2, ME US",
11/10/2017,1001,1,1295.17,"ANDOVER 2, ME US",
11/11/2017,1001,1,1274.22,"ANDOVER 2, ME US",
11/12/2017,1001,1,1281.74,"ANDOVER 2, ME US",
11/13/2017,1001,1,1257.18,"ANDOVER 2, ME US",
11/14/2017,1001,1,1248.52,"ANDOVER 2, ME US",
11/15/2017,1001,1,1176.7,"ANDOVER 2, ME US",
11/16/2017,1001,1,1217.48,"ANDOVER 2, ME US",
11/17/2017,1001,1,1174.9,"ANDOVER 2, ME US",
11/18/2017,1001,1,1251.3,"ANDOVER 2, ME US",
11/19/2017,1001,1,1245.49,"ANDOVER 2, ME US",
11/20/2017,1001,1,1192.95,"ANDOVER 2, ME US",
11/21/2017,1001,1,1276.66,"ANDOVER 2, ME US",
11/22/2017,1001,1,1255.74,"ANDOVER 2, ME US",
11/23/2017,1001,1,0,"ANDOVER 2, ME US",
11/24/2017,1001,1,1197.73,"ANDOVER 2, ME US",
11/25/2017,1001,1,1212.69,"ANDOVER 2, ME US",
11/26/2017,1001,1,1229.19,"ANDOVER 2, ME US",
11/27/2017,1001,1,1213.87,"ANDOVER 2, ME US",
11/28/2017,1001,1,1276.17,"ANDOVER 2, ME US",
11/29/2017,1001,1,1335.38,"ANDOVER 2, ME US",
11/30/2017,1001,1,1284.73,"ANDOVER 2, ME US",
12/1/2017,1001,1,1259.84,"ANDOVER 2, ME US",
12/2/2017,1001,1,1213.31,"ANDOVER 2, ME US",
12/3/2017,1001,1,1226.68,"ANDOVER 2, ME US",
12/4/2017,1001,1,1229.61,"ANDOVER 2, ME US",
12/5/2017,1001,1,1240.4,"ANDOVER 2, ME US",
12/6/2017,1001,1,1210.66,"ANDOVER 2, ME US",
12/7/2017,1001,1,1220.97,"ANDOVER 2, ME US",
12/8/2017,1001,1,1202.05,"ANDOVER 2, ME US",
12/9/2017,1001,1,1197.42,"ANDOVER 2, ME US",
12/10/2017,1001,1,1452.72,"ANDOVER 2, ME US",
12/11/2017,1001,1,1276.96,"ANDOVER 2, ME US",
12/12/2017,1001,1,1579.31,"ANDOVER 2, ME US",
12/13/2017,1001,1,1546.48,"ANDOVER 2, ME US",
12/14/2017,1001,1,1611.64,"ANDOVER 2, ME US",
12/15/2017,1001,1,1642.14,"ANDOVER 2, ME US",
12/16/2017,1001,1,1661.26,"ANDOVER 2, ME US",
12/17/2017,1001,1,1593.27,"ANDOVER 2, ME US",
12/18/2017,1001,1,1368.29,"ANDOVER 2, ME US",
12/19/2017,1001,1,1596.39,"ANDOVER 2, ME US",
12/20/2017,1001,1,1615.56,"ANDOVER 2, ME US",
12/21/2017,1001,1,1613.28,"ANDOVER 2, ME US",
12/22/2017,1001,1,1620.23,"ANDOVER 2, ME US",
12/23/2017,1001,1,1552.76,"ANDOVER 2, ME US",
12/24/2017,1001,1,1538.94,"ANDOVER 2, ME US",
12/25/2017,1001,1,0,"ANDOVER 2, ME US",
12/26/2017,1001,1,1611.13,"ANDOVER 2, ME US",
12/27/2017,1001,1,1681.04,"ANDOVER 2, ME US",
12/28/2017,1001,1,1717.78,"ANDOVER 2, ME US",
12/29/2017,1001,1,1698.49,"ANDOVER 2, ME US",
12/30/2017,1001,1,1719.32,"ANDOVER 2, ME US",
12/31/2017,1001,1,1710.21,"ANDOVER 2, ME US",
1/1/2016,1026,2,0,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/2/2016,1026,2,1791.62,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/3/2016,1026,2,1848.28,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/4/2016,1026,2,2024.17,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/5/2016,1026,2,2544.46,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/6/2016,1026,2,2524.53,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/7/2016,1026,2,2495.78,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/8/2016,1026,2,2410.06,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/9/2016,1026,2,2345.42,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/10/2016,1026,2,2244.27,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/11/2016,1026,2,1878.42,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/12/2016,1026,2,1932.64,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/13/2016,1026,2,1947.25,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/14/2016,1026,2,2044.66,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/15/2016,1026,2,2015.73,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/16/2016,1026,2,1859.8,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/17/2016,1026,2,1911.61,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/18/2016,1026,2,1906.41,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/19/2016,1026,2,1931.52,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/20/2016,1026,2,1873.2,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/21/2016,1026,2,1919.3,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/22/2016,1026,2,1935.2,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/23/2016,1026,2,2016.17,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/24/2016,1026,2,1919.36,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/25/2016,1026,2,2002.12,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/26/2016,1026,2,1852.59,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/27/2016,1026,2,1807.77,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/28/2016,1026,2,1889.44,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/29/2016,1026,2,1849.01,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/30/2016,1026,2,1818.16,"BANGOR INTERNATIONAL AIRPORT, ME US",
1/31/2016,1026,2,1771.23,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/1/2016,1026,2,1784.44,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/2/2016,1026,2,1882.66,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/3/2016,1026,2,1857.1,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/4/2016,1026,2,1716.82,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/5/2016,1026,2,1859.95,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/6/2016,1026,2,1959.03,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/7/2016,1026,2,1835.74,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/8/2016,1026,2,1936.43,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/9/2016,1026,2,2401.93,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/10/2016,1026,2,2501.3,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/11/2016,1026,2,1951.53,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/12/2016,1026,2,2052.03,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/13/2016,1026,2,2059.52,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/14/2016,1026,2,2082.78,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/15/2016,1026,2,2136.82,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/16/2016,1026,2,1859.09,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/17/2016,1026,2,1806.33,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/18/2016,1026,2,1871.14,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/19/2016,1026,2,1945.14,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/20/2016,1026,2,1765.75,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/21/2016,1026,2,1790.23,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/22/2016,1026,2,1875.59,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/23/2016,1026,2,1977.63,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/24/2016,1026,2,1864.46,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/25/2016,1026,2,1722.44,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/26/2016,1026,2,1887.48,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/27/2016,1026,2,1907.35,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/28/2016,1026,2,1772.68,"BANGOR INTERNATIONAL AIRPORT, ME US",
2/29/2016,1026,2,1796.53,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/1/2016,1026,2,1863.73,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/2/2016,1026,2,1916.77,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/3/2016,1026,2,1960.34,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/4/2016,1026,2,1952.18,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/5/2016,1026,2,1894.01,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/6/2016,1026,2,1866.82,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/7/2016,1026,2,1847.07,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/8/2016,1026,2,1748.62,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/9/2016,1026,2,1735.29,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/10/2016,1026,2,1751.09,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/11/2016,1026,2,1734.64,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/12/2016,1026,2,1821.93,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/13/2016,1026,2,1790.92,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/14/2016,1026,2,1834.5,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/15/2016,1026,2,1760.55,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/16/2016,1026,2,1718.69,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/17/2016,1026,2,1715.48,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/18/2016,1026,2,1833.28,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/19/2016,1026,2,1898.16,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/20/2016,1026,2,1864.84,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/21/2016,1026,2,1818.57,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/22/2016,1026,2,2444.88,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/23/2016,1026,2,1830.22,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/24/2016,1026,2,1814.5,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/25/2016,1026,2,1828.16,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/26/2016,1026,2,1834.84,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/27/2016,1026,2,1832.49,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/28/2016,1026,2,1804.62,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/29/2016,1026,2,1760.2,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/30/2016,1026,2,1783.88,"BANGOR INTERNATIONAL AIRPORT, ME US",
3/31/2016,1026,2,1714.07,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/1/2016,1026,2,1641.7,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/2/2016,1026,2,1750.26,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/3/2016,1026,2,1886.7,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/4/2016,1026,2,1934.22,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/5/2016,1026,2,1889.03,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/6/2016,1026,2,1876.48,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/7/2016,1026,2,1760.72,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/8/2016,1026,2,1728.36,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/9/2016,1026,2,1809.54,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/10/2016,1026,2,1790.99,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/11/2016,1026,2,1812.13,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/12/2016,1026,2,1750.42,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/13/2016,1026,2,1802.43,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/14/2016,1026,2,1771.85,"BANGOR INTERNATIONAL AIRPORT, ME US",
4/15/2016,1026,2,1787.17,"BANGOR INTERNATIONAL AIRPORT, ME US",
